i_event,id_x,id_y,id_z,v_x,v_y,v_z
51476,506.7142857142857,335.0,2,0.07792207792209638,0.545454545454561,1
51477,506.7142857142857,335.0,2,0.07792207792209638,0.545454545454561,1
51524,440.875,402.125,0,-25.03125,27.28125,1
51525,440.85714285714283,402.14285714285717,0,-25.035714285714292,27.285714285714292,1
51549,206.9090909090909,175.36363636363637,0,-83.52272727272728,-29.409090909090907,1
51556,317.0,225.16666666666666,2,-36.38461538461536,-20.448717948717956,1
51563,529.5,262.2857142857143,2,2.2142857142856656,2.7857142857142776,1
51564,529.5,262.2857142857143,2,2.2142857142856656,2.7857142857142776,1
51572,449.0,65.0,0,-23.0,-57.0,1
51576,506.6363636363636,334.45454545454544,1,5.846889952153106,19.45454545454544,1
51577,506.6363636363636,334.45454545454544,1,0.13636363636362603,0.954545454545439,1
51587,520.875,250.125,2,4.763888888888914,-1.2083333333333428,1
51588,520.5,250.0,2,4.35714285714289,-1.1428571428571388,1
51592,512.5,442.5,2,-5.0,27.0,1
51627,384.8333333333333,79.83333333333333,2,-2.0416666666666856,26.95833333333333,1
51628,384.6,79.8,2,-2.25714285714281,26.942857142857143,1
51629,515.5,339.5,2,1.375,1.375,1
51646,467.5,490.5,0,-18.375,49.375,1
51656,353.38461538461536,245.6153846153846,1,-28.61538461538464,-8.384615384615387,1
51657,353.0,245.6,1,-47.0,-11.850000000000001,1
51663,527.2857142857143,259.5,1,-2.857142857142776,-27.142857142857167,1
51664,527.2857142857143,259.5,1,-0.7142857142856656,-10.722222222222229,1
51675,491.0,283.2857142857143,2,1.8888888888889142,-1.380952380952408,1
51676,500.7894736842105,315.0,2,11.678362573099434,30.333333333333314,1
51677,506.5,333.5,0,-8.625,10.125,1
51680,490.8,328.0,2,-1.4857142857142662,0.0,1
51681,490.8,328.0,2,-83.57499999999999,48.5625,1
51687,516.1111111111111,251.33333333333334,1,2.986111111111086,-1.5416666666666572,1
51688,516.1428571428571,251.14285714285714,1,3.1428571428571104,-1.8571428571428612,1
51689,465.2,382.5,2,-13.300000000000011,9.5,1
51690,465.3636363636364,382.45454545454544,2,-13.136363636363626,9.454545454545439,1
51692,517.5,415.5,1,-4.0,27.0,1
51727,386.875,52.875,1,-5.625,28.875,1
51728,386.85714285714283,52.857142857142854,1,-5.642857142857167,28.857142857142854,1
51729,514.125,338.125,1,1.125,1.3249999999999886,1
51740,540.1428571428571,292.32142857142856,2,21.06285714285707,42.68142857142857,1
51756,382.0,254.0,0,-39.75,-9.75,1
51763,530.1428571428571,286.64285714285717,2,-2.7460317460318038,-26.690476190476147,1
51764,528.0,270.22222222222223,2,-4.333333333333371,-42.111111111111086,1
51765,783.2,84.5,2,27.450000000000045,-26.16666666666667,1
51766,783.2,84.5,2,27.450000000000045,-26.16666666666667,1
51775,489.1111111111111,284.6666666666667,1,1.0,-0.6666666666666288,1
51776,489.1111111111111,284.6666666666667,1,1.0,-0.6666666666666288,1
51780,492.2857142857143,328.0,1,-0.7142857142857224,0.7142857142857224,1
51781,574.375,279.4375,2,-97.00595238095241,-29.419642857142833,1
51782,680.0,216.8,2,-96.0454545454545,-94.83636363636361,1
51787,513.125,252.875,0,-6.96875,-10.03125,1
51788,513.0,253.0,0,-7.0,-10.0,1
51789,478.5,373.0,1,-14.5,9.199999999999989,1
51790,478.5,373.0,1,-14.5,9.199999999999989,1
51792,521.5,388.5,0,-4.875,23.875,1
51795,617.3846153846154,479.61538461538464,2,14.784615384615336,20.915384615384653,1
51824,807.9090909090909,109.36363636363636,2,36.40909090909088,-20.13636363636364,1
51827,392.5,24.0,0,-37.125,-67.25,1
51828,392.5,24.0,0,-37.125,-67.25,1
51829,513.0,336.8,0,-7.0,10.950000000000003,1
51840,519.08,249.64,2,-5.988965517241354,-8.739310344827572,1
51847,380.8888888888889,503.3333333333333,0,-40.02777777777777,52.58333333333333,1
51848,381.0,503.2,0,-40.0,52.55,1
51863,532.8888888888889,313.3333333333333,1,1.0138888888889142,3.2083333333333144,1
51864,532.3333333333334,312.3333333333333,1,-2.166666666666657,4.833333333333329,1
51865,755.75,110.66666666666667,1,25.386363636363626,-29.424242424242422,1
51866,755.75,110.66666666666667,1,25.386363636363626,-29.424242424242422,1
51875,488.1111111111111,285.3333333333333,0,-77.88888888888891,-12.666666666666686,1
51876,488.1111111111111,285.3333333333333,0,-13.222222222222229,-1.9166666666666714,1
51880,493.0,327.2857142857143,0,-12.0,8.57142857142857,1
51881,671.3809523809524,308.85714285714283,1,16.380952380952408,67.57142857142856,1
51882,776.0454545454545,311.6363636363636,1,121.1704545454545,70.51136363636363,1
51889,493.0,363.8,0,-12.0,17.700000000000003,1
51890,493.0,363.8,0,-12.0,17.700000000000003,1
51895,602.6,458.7,1,13.100000000000023,23.69999999999999,1
51896,603.5,459.5,1,15.625,41.625,1
51900,663.6,360.4,2,54.63448275862072,-14.46206896551729,1
51901,821.0,220.8,2,40.545454545454504,-5.836363636363615,1
51924,771.5,129.5,1,36.136363636363626,-23.954545454545467,1
51934,546.5,247.0,2,3.5,-0.8000000000000114,1
51935,546.5,247.0,2,3.5,-0.7777777777777715,1
51940,525.0689655172414,258.37931034482756,1,9.068965517241395,3.3793103448275588,1
51941,504.6,241.2,1,-9.099999999999994,-12.950000000000003,1
51954,510.38461538461536,336.38461538461536,2,2.8846153846153584,1.8846153846153584,1
51955,510.3333333333333,336.3333333333333,2,2.8787878787878753,1.8787878787878753,1
51963,531.875,310.125,0,-266.625,-16.875,1
51965,730.3636363636364,140.0909090909091,0,47.34090909090909,-38.22727272727273,1
51966,730.3636363636364,140.0909090909091,0,47.34090909090909,-38.22727272727273,1
51968,931.5,45.5,2,53.0,-36.0,1
51969,931.5,45.5,2,53.0,-36.0,1
51974,566.125,297.875,2,-0.875,0.1607142857142776,1
51975,566.0,298.0,2,-1.25,0.25,1
51981,655.0,241.28571428571428,0,28.5,-12.92857142857143,1
51982,654.875,241.125,0,28.46875,-12.96875,1
51995,589.5,435.0,0,12.125,35.5,1
52000,608.9655172413793,374.86206896551727,1,-130.64986737400534,140.24668435013265,1
52001,780.4545454545455,226.63636363636363,1,123.02597402597405,-30.2683982683983,1
52016,560.9090909090909,344.3636363636364,2,4.272727272727252,-0.18181818181818699,1
52024,735.3636363636364,153.45454545454547,0,48.59090909090909,-34.88636363636363,1
52028,764.6153846153846,426.38461538461536,2,32.23076923076928,12.0,1
52029,764.6363636363636,426.45454545454544,2,32.219696969697,12.037878787878753,1
52034,543.0,247.8,1,3.466666666666697,-0.3333333333333144,1
52035,543.0,247.77777777777777,1,3.5,-0.42222222222221717,1
52037,540.875,259.125,2,2.6749999999999545,-2.375,1
52038,540.875,259.125,2,2.6749999999999545,-2.375,1
52040,516.0,255.0,0,-6.25,-9.5,1
52046,535.2857142857143,166.0,2,19.285714285714334,20.714285714285722,1
52047,535.3333333333334,166.0,2,19.33333333333337,20.714285714285722,1
52054,507.5,334.5,1,2.375,1.625,1
52055,507.45454545454544,334.45454545454544,1,2.454545454545439,1.6212121212121247,1
52062,798.5,327.0,2,33.11538461538464,1.3846153846153584,1
52063,798.5,327.0,2,33.136363636363626,1.454545454545439,1
52068,878.5,81.5,1,49.0,-41.0,1
52069,878.5,81.5,1,49.0,-41.0,1
52074,567.0,297.7142857142857,1,-1.125,-0.4107142857142776,1
52075,567.25,297.75,1,-0.41666666666662877,-0.9166666666666856,1
52080,152.0,251.2,2,-45.111111111111114,-7.133333333333326,1
52100,739.6153846153846,234.6153846153846,0,49.65384615384616,-14.596153846153847,1
52101,657.4285714285714,256.9047619047619,2,136.42857142857144,-30.095238095238074,1
52102,523.6,293.4,2,2.6000000000000227,6.399999999999977,1
52116,556.6363636363636,344.54545454545456,1,4.761363636363626,-0.579545454545439,1
52119,534.5,354.0,2,4.375,3.875,1
52120,534.0,355.0,2,3.6666666666666288,5.0,1
52128,732.3846153846154,414.38461538461536,1,33.67032967032969,9.884615384615358,1
52129,732.4166666666666,414.4166666666667,1,33.75,9.916666666666686,1
52134,539.5333333333333,248.13333333333333,0,-0.36666666666667425,-11.216666666666669,1
52135,539.5,248.2,0,-0.375,-11.200000000000003,1
52137,538.2,261.5,1,2.2909090909091674,-2.136363636363626,1
52138,538.2,261.5,1,2.2909090909091674,-2.136363636363626,1
52146,516.0,145.28571428571428,1,17.285714285714278,23.285714285714278,1
52147,516.0,145.28571428571428,1,17.333333333333314,23.285714285714278,1
52154,505.125,332.875,0,-8.96875,9.96875,1
52155,505.0,332.8333333333333,0,-9.0,9.958333333333329,1
52159,609.5,360.0,2,5.611111111111086,4.333333333333314,1
52160,609.25,360.3333333333333,2,5.403846153846189,4.794871794871767,1
52162,765.3846153846154,325.61538461538464,1,33.18461538461531,-2.3846153846153584,1
52163,765.3636363636364,325.54545454545456,1,33.238636363636374,-2.454545454545439,1
52168,829.5,122.5,0,72.125,-42.625,1
52169,829.5,122.5,0,72.125,-42.625,1
52174,568.125,298.125,0,6.78125,1.28125,1
52175,567.6666666666666,298.6666666666667,0,6.666666666666657,1.4166666666666714,1
52180,197.11111111111111,258.3333333333333,1,-42.77777777777777,2.9999999999999716,1
52181,197.0,258.0,1,-86.0,-8.75,1
52201,521.0,287.0,1,2.875,6.125,1
52202,521.0,287.0,1,3.0,5.333333333333314,1
52216,551.875,345.125,0,2.71875,13.03125,1
52219,530.125,350.125,1,3.9249999999999545,4.125,1
52220,530.3333333333334,350.0,1,5.333333333333371,4.0,1
52228,698.7142857142857,404.5,0,220.51428571428568,102.5,1
52229,698.6666666666666,404.5,0,220.4444444444444,102.5,1
52237,535.9090909090909,263.6363636363636,0,-1.2727272727272805,-7.3409090909090935,1
52238,535.9090909090909,263.6363636363636,0,-1.2727272727272805,-7.3409090909090935,1
52241,594.5882352941177,303.11764705882354,2,3.5882352941176805,2.8319327731092585,1
52246,498.7142857142857,122.0,0,-10.57142857142857,-42.75,1
52247,498.6666666666667,122.0,0,-10.583333333333329,-42.75,1
52259,603.8888888888889,355.6666666666667,1,20.65811965811963,23.051282051282044,1
52260,603.8461538461538,355.53846153846155,1,5.846153846153811,3.538461538461547,1
52262,732.2,328.0,0,47.80000000000001,8.75,1
52263,732.125,328.0,0,47.78125,8.75,1
52271,575.7142857142857,430.5,0,8.678571428571416,34.375,1
52272,575.7142857142857,430.5,0,8.678571428571416,34.375,1
52280,239.88888888888889,255.33333333333334,0,-75.27777777777777,-9.416666666666664,1
52301,518.125,280.875,0,-5.71875,-3.03125,1
52302,518.0,281.6666666666667,0,-5.75,-2.8333333333333286,1
52319,526.2,346.0,0,-3.6999999999999886,13.25,1
52320,525.0,346.0,0,-4.0,13.25,1
52328,478.2,302.0,2,-0.5,2.3000000000000114,1
52329,478.22222222222223,302.0,2,-0.6666666666666856,2.3333333333333144,1
52341,591.0,300.2857142857143,1,3.125,1.1607142857142776,1
52358,574.0,320.5,2,6.714285714285666,-3.5,1
52359,583.2307692307693,332.61538461538464,2,15.945054945054949,8.615384615384642,1
52360,598.0,352.0,0,14.25,14.75,1
52366,551.0,345.0,2,3.125,1.125,1
52367,550.875,344.875,2,2.965909090909122,1.238636363636374,1
52409,584.3636363636364,339.45454545454544,2,4.0,5.909090909090878,1
52428,478.7,299.7,1,-0.17500000000001137,2.5749999999999886,1
52429,478.8888888888889,299.6666666666667,1,0.03174603174608137,2.5238095238095184,1
52441,587.875,299.125,0,11.71875,1.53125,1
52455,255.8,125.4,2,-49.69999999999999,-1.0999999999999943,1
52458,567.2857142857143,324.0,1,6.48571428571438,-4.0,1
52459,567.2857142857143,324.0,1,6.48571428571438,-4.0,1
52466,547.875,343.875,1,2.875,1.1607142857142776,1
52467,547.9090909090909,343.6363636363636,1,2.909090909090878,0.8363636363636147,1
52472,31.0,143.0,0,-127.5,-37.5,1
52473,31.0,142.71428571428572,0,-127.5,-37.57142857142857,1
52483,966.75,161.66666666666666,2,57.65909090909088,-8.696969696969717,1
52484,966.7272727272727,161.63636363636363,2,57.627272727272725,-8.76363636363638,1
52488,492.125,306.875,2,1.4250000000000114,1.1750000000000114,1
52489,492.14285714285717,306.85714285714283,2,1.4761904761904816,1.1904761904761472,1
52504,555.0,250.8,2,5.714285714285666,0.8000000000000114,1
52505,555.0909090909091,250.63636363636363,2,5.8051948051947875,0.636363636363626,1
52509,580.3636363636364,333.54545454545456,1,3.6636363636363285,5.24545454545455,1
52528,478.875,297.125,0,-15.53125,1.03125,1
52529,478.85714285714283,297.14285714285717,0,-15.535714285714292,1.0357142857142918,1
52555,305.5,126.5,1,-51.166666666666686,0.8333333333333286,1
52558,560.8,328.0,0,4.949999999999989,8.75,1
52559,560.8,328.0,0,4.949999999999989,8.75,1
52566,545.0,342.7142857142857,0,80.0,175.21428571428572,1
52567,545.0,342.8,0,17.125,99.92500000000001,1
52583,909.0909090909091,170.36363636363637,1,56.70629370629376,-14.020979020979013,1
52584,909.1,170.4,1,56.700000000000045,-14.0,1
52585,941.4666666666667,442.8666666666667,2,48.4666666666667,25.866666666666674,1
52586,941.4615384615385,442.84615384615387,2,48.46153846153845,25.846153846153868,1
52588,490.7,305.7,1,2.1999999999999886,2.1999999999999886,1
52589,490.6666666666667,305.6666666666667,1,2.1666666666666856,2.1666666666666856,1
52604,549.2857142857143,250.0,1,4.39682539682542,0.6666666666666572,1
52605,549.2857142857143,250.0,1,-10.964285714285666,16.69999999999999,1
52609,576.7,328.3,0,11.200000000000045,11.300000000000011,1
52644,417.5,509.0,2,-18.911764705882376,26.882352941176464,1
52645,417.5,509.0,2,-18.911764705882376,26.882352941176464,1
52655,356.6666666666667,125.66666666666667,0,-46.08333333333333,-41.83333333333333,1
52660,597.2857142857143,329.0,2,5.619047619047706,2.888888888888914,1
52661,597.125,329.125,2,5.375,2.7916666666666856,1
52666,465.0,167.5,2,2.5,3.5,1
52667,527.875,242.875,2,6.875,-3.8392857142857224,1
52672,491.875,239.125,2,1.0,-2.75,1
52673,491.85714285714283,239.14285714285714,2,1.0,-2.7142857142857224,1
52683,852.3846153846154,184.3846153846154,0,77.84615384615384,-27.153846153846153,1
52684,852.4,184.4,0,77.85,-27.15,1
52685,893.0,417.0,1,49.299999999999955,20.30000000000001,1
52686,893.0,417.0,1,49.33333333333337,20.333333333333314,1
52688,488.5,303.5,0,-13.125,2.625,1
52689,488.5,303.5,0,-13.125,2.625,1
52696,509.61538461538464,254.6153846153846,2,-1.4957264957264442,1.2820512820512704,1
52697,509.61538461538464,254.6153846153846,2,-1.4957264957264442,1.2820512820512704,1
52704,544.8888888888889,249.33333333333334,0,0.9722222222222285,-10.916666666666664,1
52705,560.25,233.3,2,-5.25,10.300000000000011,1
52706,572.8,220.2,2,7.37142857142851,-2.8000000000000114,1
52708,565.4666666666667,317.1333333333333,2,3.466666666666697,4.333333333333314,1
52709,565.5,317.0,2,3.5,4.199999999999989,1
52712,142.5,30.5,2,-53.16666666666666,4.611111111111111,1
52725,646.5,43.0,2,26.375,-62.5,1
52731,538.0,335.8,2,4.125,2.9250000000000114,1
52732,538.0,335.77777777777777,2,4.125,2.9027777777777715,1
52736,482.8,252.4,2,-56.19999999999999,-34.99999999999997,1
52737,483.0,252.8,2,-77.18181818181813,-46.109090909090924,1
52744,436.4117647058824,482.11764705882354,1,-59.66823529411761,66.71764705882356,1
52745,436.4117647058824,482.11764705882354,1,-18.088235294117624,27.117647058823536,1
52760,591.6666666666666,326.1111111111111,1,4.666666666666629,1.1111111111110858,1
52761,591.75,326.3333333333333,1,4.75,1.533333333333303,1
52766,462.5,164.0,1,0.0,4.5,1
52767,521.0,246.71428571428572,1,5.5,-3.2857142857142776,1
52770,856.0,325.0,2,37.200000000000045,9.5,1
52772,490.875,241.875,1,0.375,-2.125,1
52773,490.85714285714283,241.85714285714286,1,0.3571428571428328,-2.142857142857139,1
52785,843.7,396.7,0,75.67500000000001,25.924999999999997,1
52786,843.6666666666666,396.6666666666667,0,75.66666666666666,25.91666666666667,1
52796,511.1111111111111,253.33333333333334,1,-2.2735042735042725,1.7179487179487296,1
52797,511.1111111111111,253.33333333333334,1,-2.2735042735042725,1.7179487179487296,1
52805,565.5,223.0,1,6.214285714285666,-3.0,1
52806,565.4285714285714,223.0,1,6.095238095238074,-3.0,1
52808,562.0,312.8,1,3.0,4.300000000000011,1
52809,562.0,312.8,1,3.0,4.300000000000011,1
52812,195.66666666666666,25.88888888888889,1,-56.33333333333334,10.88888888888889,1
52813,194.0,26.0,1,-86.75,-66.75,1
52828,10.5,262.0,0,-132.625,-7.75,1
52829,10.5,261.5,0,-132.625,-7.875,1
52831,533.875,332.875,1,4.0750000000000455,3.375,1
52832,533.875,332.875,1,4.0750000000000455,3.375,1
52836,539.0,287.4,1,59.5,27.899999999999977,1
52837,560.1818181818181,298.90909090909093,1,80.79720279720277,39.29370629370629,1
52838,886.2,282.4,2,18.533333333333417,-3.2666666666667084,1
52843,569.8333333333334,345.1666666666667,2,8.033333333333417,1.6666666666666856,1
52844,496.08,415.4,2,-65.63428571428568,71.89999999999998,1
52845,454.5,455.0,0,-58.375,218.125,1
52860,587.0,325.0,0,11.5,8.0,1
52861,587.0,324.8,0,11.5,7.950000000000003,1
52866,462.5,159.5,0,-19.625,-33.375,1
52867,515.5,250.0,0,-6.375,-10.75,1
52870,818.8,315.5,1,36.924999999999955,6.375,1
52872,490.5,244.0,0,-12.625,-12.25,1
52873,490.5,244.0,0,-12.625,-12.25,1
52896,513.3846153846154,251.6153846153846,0,-6.90384615384616,-10.346153846153847,1
52897,513.3846153846154,251.6153846153846,0,-6.90384615384616,-10.346153846153847,1
52905,559.2857142857143,226.0,0,4.571428571428584,-16.75,1
52906,559.3333333333334,226.0,0,4.583333333333343,-16.75,1
52908,559.0,308.5,0,4.5,3.875,1
52909,559.0,308.5,0,4.5,3.875,1
52912,252.0,15.0,0,-72.25,-69.5,1
52931,529.8,329.5,0,-2.8000000000000114,9.125,1
52932,529.8,329.5,0,-2.8000000000000114,9.125,1
52936,479.5,259.5,0,-15.375,-8.375,1
52937,479.38461538461536,259.61538461538464,0,-15.40384615384616,-8.34615384615384,1
52938,867.6666666666666,285.6666666666667,1,18.066666666666606,-7.533333333333303,1
52943,561.8,343.5,1,7.966666666666583,2.3333333333333144,1
52944,561.7142857142857,343.5,1,7.839285714285666,2.375,1
52945,512.875,236.875,2,-31.54605263157896,-39.70394736842104,1
52946,513.0,237.0,2,2.888888888888914,-3.666666666666657,1
52970,781.875,309.125,0,60.21875,4.03125,1
52974,518.7142857142857,308.0,2,-2.0,-2.0,1
52975,519.0,308.0,2,-2.0,-2.0,1
53038,849.6,293.2,0,77.15,0.04999999999999716,1
53043,553.8333333333334,341.1666666666667,0,3.208333333333343,12.041666666666671,1
53044,553.875,341.125,0,3.21875,12.03125,1
53045,544.421052631579,276.57894736842104,2,10.154385964912308,6.378947368421052,1
53046,510.1111111111111,240.66666666666666,1,-7.355555555555611,-55.66666666666666,1
53074,520.7142857142857,310.0,1,-2.2857142857143344,-1.7142857142857224,1
53075,521.0,310.0,1,-2.111111111111086,-1.6666666666666856,1
53077,877.0,429.0,2,40.363636363636374,17.54545454545456,1
53078,877.0,429.0,2,40.5,17.5,1
53145,534.2666666666667,270.2,1,-29.622222222222263,-27.466666666666697,1
53146,517.4666666666667,296.3333333333333,2,-11.033333333333303,-55.666666666666686,1
53147,530.875,356.125,2,2.375,4.125,1
53166,801.3846153846154,475.38461538461536,2,45.20279720279723,21.20279720279717,1
53167,801.3846153846154,475.38461538461536,2,45.05128205128199,21.13461538461536,1
53174,523.0,311.7142857142857,0,-4.5,4.678571428571431,1
53175,523.1111111111111,311.6666666666667,0,-4.4722222222222285,4.666666666666671,1
